@RELATION nis

@ATTRIBUTE newsId string
@ATTRIBUTE interval NUMERIC
@ATTRIBUTE count NUMERIC


@DATA
no-toll-for-women-at-delhi-noida-flyway-today,4.8355,10
non-subsidised-lpg-costlier-by-rs-5,12.636999999999999,2
north-korea-lauds-knife-attack-on-us-ambassador,4.2860000000000005,1
nothing-new-in-president-s-speech-mayawati,6.7582375000000035,400
nothing-wrong-in-aap-s-foreign-funding-centre,4.513898305084745,59
nov-dec-dates-recommended-for-fifa-wc-2022,3.3115555555555556,45
now-defence-lawyer-blames-nirbhaya-for-rape,22.231000000000005,3
now-delhiites-can-get-streets-named-after-them,20.509,1
now-ranbir-kapoor-turns-a-cricket-commentator,7.591913140311792,898
nris-raise-1-25-lakh-for-indian-assaulted-in-us,1.1225,2
number-of-widows-in-india-rises-manifold,7.330500000000001,8
nutella-maker-dies-at-89-on-v-day,8.762357142857143,28
nvidia-shield-enters-gaming-console-market,2.878,1
nyc-longest-stretch-without-murder-since-90-s,54.908,1
nyc-now-has-more-uber-cabs-than-yellow-cabs,8.819853300733495,818
obama-backs-india-s-bid-for-un-security-council,4.828421052631579,38
obama-roasts-himself-others-at-gridiron-dinner,6.335310426540284,422
october-december-current-account-deficit-narrows,7.4367821782178245,101
odisha-cm-naveen-patnaik-is-anti-hindu-togadia,7.3009948400412865,969
odisha-mining-stops-joint-venture-with-rio-tinto,4.788060606060604,66
odisha-minister-reveals-names-of-rape-victims,6.141281609195404,348
odisha-to-provide-meal-for-rs-5-to-urban-poor,12.352,2
officer-denies-ordering-to-blow-up-pak-boat,4.579465116279071,43
oil-india-q3-profit-halves-to-rs-498-2-crore,1.873,3
oil-min-leak-5-sent-to-3-day-police-custody,6.078266381766386,702
oil-min-leak-fire-at-metis-energy-s-office,6.563570127504551,1098
oil-ministry-leak-2-more-arrested,4.4269485294117645,136
oil-prices-fall-amid-us-rate-hike-fears,1.8802500000000002,4
oil-prices-fall-sharply-as-us-production-rises,6.881586734693882,196
ola-launches-20-min-food-delivery-service,9.48608620689655,522
omar-mocks-at-cops-for-enquiring-about-rahul,5.653555133079845,263
once-in-a-century-moment-honours-pi-day,8.366062499999995,384
one-crpf-soldier-ends-life-every-3-days-report,6.983333333333332,12
ongc-ioc-oil-likely-to-face-us-sanctions,8.793000000000001,11
online-sale-of-used-goods-up-3-fold-last-year,6.861288235294121,170
only-20-indians-have-access-to-internet-study,10.0012551984877,4232
oppostion-s-amendment-passed-in-rajya-sabha,4.4165,2
oscars-2015-birdman-bags-best-picture-director,5.64069987849332,823
oscars-2015-eddie-redmayne-named-best-actor,7.392941297631309,971
our-heads-hang-in-shame-pm-on-women-s-day,7.737615384615383,13
outrage-over-rohit-no-ball-bcb-to-lodge-appeal,9.573707692307693,325
over-1-lakh-invites-for-mulayam-kin-s-ceremony,5.8049295774647875,71
over-250-crude-bombs-seized-in-bengal,5.609224175824179,455
over-400-people-ill-after-eating-prasad-in-mp,5.644981481481481,54
over-500-000-porn-images-on-twitter-everyday,6.588244274809162,262
over-6-200-indians-imprisoned-in-foreign-jails,5.241056603773586,212
owaisi-demands-quota-for-backward-muslims,9.152096517412946,1005
owaisi-denied-permission-to-hold-rally-in-up,2.7678,10
pachauri-gets-bail-in-sexual-harassment-case,6.16088729016786,417
pain-zone-in-human-brain-identified,5.064009900990098,202
pak-airstrikes-kill-34-militants,6.964831367680507,4833
pak-asks-india-to-explain-who-exploded-the-boat,3.931771929824562,57
pak-boat-coast-guard-releases-video-evidence,5.0315531914893645,282
pak-boat-row-coast-guard-removed-as-chief,6.504153846153846,13
pak-fielding-coach-resigns-over-misbehaviour,8.791642857142858,56
pak-govt-asks-mobile-users-to-give-fingerprints,10.595482758620683,29
pak-holds-its-first-republic-day-parade-in-7-yrs,9.202577904633964,2978
pak-man-arrested-for-riding-bike-naked,7.259448655256723,818
pak-most-searched-team-during-world-cup-google,9.17551802990326,1137
pak-summons-indian-envoy-in-retaliation,4.191652777777777,216
pak-to-rename-schools-after-massacre-victims,5.630333333333334,3
pakistan-amasses-more-nuclear-weapons-than-india,6.968194444444446,36
pakistan-beat-ireland-by-7-wickets,4.189418047882136,543
pakistan-beat-south-africa-in-thriller,4.00075,4
pakistan-blocks-wordpress-blogs,7.145180023923465,1672
pakistan-continues-execution-9-convicts-hanged,6.81731699346402,3060
pakistan-crumble-to-defeat-against-west-indies,5.822333333333332,810
pakistan-hangs-12-convicts-on-single-day,4.917064489795915,1225
pakistan-kills-mosque-attack-mastermind,4.482322580645161,31
pakistan-police-headquarters-attacked-7-killed,3.2174285714285724,28
pakistan-register-their-first-world-cup-victory,4.937235294117648,34
pakistan-test-fires-drone-laser-guided-missile,4.968397260273975,219
pakistan-tests-nuclear-capable-shaheen-iii,5.622947368421054,19
pakistan-violates-ceasefire-near-jammu,4.971196581196579,117
pakistan-violates-ceasefire-once-again,4.0414872727272755,275
pakistan-warns-india-of-amp-quot-befitting-response-amp-quot,8.649066666666664,240
pakistani-fans-smash-tv-sets-after-defeat,6.473399999999999,25
pakistani-woman-gets-us-courage-award,7.631,2
palestinian-groups-face-218m-israel-attack-fine,4.001368421052631,38
panchayat-offers-victim-rs-31k-to-forget-rape,8.536818181818182,33
paris-metro-abuse-victim-demands-punishment,3.5921111111111124,108
park-street-rape-survivor-dies,6.413469565217389,115
parliamentary-panel-on-lokpal-seeks-more-time,4.339735955056182,712
parrikar-bats-for-defence-manufacturing-amp-amp-export,5.048270506108201,573
parties-not-fighting-polls-to-lose-registration,5.473262693156734,453
patna-high-court-bans-dirty-politics,4.603000000000001,3
pay-equality-for-women-may-take-70-yrs-ilo,8.457749999999999,16
pdp-patron-mufti-mohammed-sayeed-meets-pm-modi,3.662537931034481,145
pen-used-to-sign-crimea-treaty-kept-in-museum,6.509192938209333,1586
pentagon-loses-500mn-of-aid-given-to-yemen,10.030419046298892,7214
perfectly-round-egg-sold-on-ebay-for-amp-pound-480,16.92675,4
peter-berg-to-direct-documentary-on-rihanna,6.837828125000001,384
petrol-diesel-prices-hiked-by-over-rs-3-litre,6.683912337662327,1540
petrol-price-hiked-by-82p-diesel-by-61p,3.4427499999999998,4
pharrell-robin-thicke-to-pay-7-4-mn-damages,9.390526315789472,19
photomath-app-to-help-solve-maths-questions,9.713027397260273,730
photos-of-cheating-don-t-reflect-reality-nitish,6.642402325581397,430
photos-of-us-soldiers-on-martyrs-day-hoardings,8.853982304900189,2204
picasso-s-electrician-to-return-stolen-artwork,7.393988286969245,683
pil-in-hc-on-rahul-gandhi-s-whereabouts,7.729547727272728,880
plane-flies-successfully-using-cooking-oil,7.3326593886462925,687
please-spare-mother-teresa-says-kejriwal,9.773136934673353,1592
pm-asks-police-chief-to-probe-acts-of-vandalism,0.41700000000000004,1
pm-modi-cancels-maldives-tour,5.29625,4
pm-modi-flags-off-arunachal-delhi-train,5.925557471264367,174
pm-modi-flags-off-south-asia-s-biggest-aero-show,3.2616923076923072,52
pm-modi-inaugurates-ge-s-multi-modal-facility,2.5668,5
pm-modi-motivates-students-on-mann-ki-baat,7.599093247588427,311
pm-modi-s-brother-attacks-bjp-govt,11.461967333675403,5847
pm-modi-s-suit-auctioned-for-rs-4-31-crore,5.840464852607713,441
pm-modi-s-suit-with-name-to-be-auctioned,3.6573066666666683,75
pm-modi-saved-me-says-released-priest,8.929034858387793,459
pm-modi-to-visit-arunachal-once-again,6.026664070107107,1027
pm-modi-to-visit-sri-lanka-next-month,4.321145454545455,275
pm-modi-writes-to-sharif-calls-for-talks,6.18265276804485,2854
pm-offers-help-to-avalanche-hit-afghanistan,10.016,3
pm-pays-homage-to-bhagat-singh-sukhdev-rajguru,7.138047195832066,3263
pm-to-address-farmers-in-next-mann-ki-baat,7.077434048540259,5686
pmo-denies-info-on-pm-s-foreign-travel-expenses,6.762299212598425,254
pmo-seeks-report-on-hisar-church-attack,4.5596926782273615,1038
police-seize-60-kg-gold-at-ahmedabad-airport,6.036689655172413,29
police-visits-rahul-s-residence-cong-outraged,4.672014150943396,212
pope-accepts-pizza-on-popemobile,11.314291066282422,347
pope-to-lunch-with-gay-hiv-transgenders,7.536280471821757,763
prakash-jha-making-film-focusing-on-salman,6.582735849056605,53
preity-breaks-silence-on-her-link-up-with-yuvraj,8.482574074074073,162
preity-zinta-chetan-bhagat-to-judge-nach-baliye,7.213682835820895,804
premier-league-arsenal-2-0-everton,2.061,1
premier-league-qpr-1-2-arsenal,2.544,3
premier-league-southampton-0-2-liverpool,3.622820359281436,334
premier-league-west-ham-0-1-chelsea,1.9943333333333333,3
prepare-for-war-n-korea-s-leader-tells-army,9.980412095639943,711
prince-harry-dating-emma-watson-reports,10.35813002364066,423
prithvi-ll-successfully-test-fired,5.3024305555555555,72
priyanka-chopra-to-star-in-abc-s-quantico,7.654268199233714,261
pro-isis-militants-seize-libyan-university,6.740141891891895,148
producer-director-daggubati-ramanaidu-dies,3.9186299999999994,100
promotion-of-yoga-a-charitable-activity-govt,7.283235428051002,2196
property-in-mumbai-costlier-than-dubai-report,8.663039999999999,25
proposal-to-try-juveniles-as-adults-rejected,5.938451219512196,82
proteas-fans-search-more-about-ind-team-online,8.96458434163701,1405
protest-in-kerala-assembly-against-tainted-fm,2.418396396396397,111
protest-outside-cm-arvind-kejriwal-s-house,4.570888888888889,9
protestors-riot-at-new-ecb-headquarters,8.233156447898702,6948
protests-in-moscow-to-honor-murdered-nemtsov,15.071,1
protests-in-rajya-sabha-over-bhagwat-s-remarks,5.47254081632653,98
provide-cable-connection-in-jail-gauhati-hc,13.522999999999998,2
psu-boss-beaten-up-by-trinamool-mob-in-howrah,6.2515,68
punjab-crops-worth-rs-3k-cr-damaged-due-to-rain,10.144833333333334,12
putin-boris-murder-may-be-politically-motivated,46.383,1
putin-honours-leader-who-praised-nemtsov-suspect,15.246399999999998,10
qualified-woman-can-amp-rsquo-t-claim-maintenance-court,10.070699999999999,10
raajpal-yadav-to-play-transgender-in-his-next,7.128163043478262,92
rae-bareli-6-killed-in-train-accident,5.354738028169011,355
raghuram-rajan-rejects-inheritance-tax-idea,11.144932075471703,265
rahul-gandhi-extends-sabbatical-again,3.223843373493976,83
rahul-gandhi-goes-on-leave-skips-budget-session,5.506640113798007,703
rahul-gandhi-is-in-uttarakhand-claims-congress,4.781999999999998,37
rahul-gandhi-will-be-back-by-march-10-cong,4.421868421052633,38
rahul-gandhi-will-come-back-strongly-congress,6.935365393465246,2173
rahul-s-office-rejects-jagdish-sharma-s-claims,4.134148148148147,27
rahul-should-ve-attended-budget-session-tharoor,6.937693877551017,196
rahul-to-take-over-as-cong-president-sources,5.502630136986301,73
rail-budget-2015-no-increase-in-passenger-fares,4.882483870967741,124
rail-budget-2015-no-reduction-in-train-fare,5.141617283950617,81
rail-budget-2015-passengers-to-get-sms-alerts,6.602564705882355,85
railway-platform-ticket-to-cost-rs-10-from-april,8.451368514412394,4510
railways-launch-infotainment-on-shatabdis,9.919988888888888,360
railways-launches-1st-customer-complaint-app,2.198,2
railways-to-videograph-train-passengers,7.17342727272727,110
rain-kills-14-in-north-india-damages-crops,4.81645432098765,405
rajan-backs-removal-of-rbi-s-debt-powers,6.308918260869566,1150
rajanth-s-security-now-almost-at-par-with-prez,6.281232843137256,408
rajasthan-8-more-die-of-swine-flu,3.348186813186811,91
rajasthan-mla-s-son-in-queue-for-peon-s-job,8.437775824175828,455
rajeev-khandelwal-to-play-a-lover-boy,4.769151515151515,33
rajendra-singh-wins-stockholm-water-prize-2015,6.2943108348135075,563
rajya-sabha-passes-mining-bill,6.135190751445089,519
rajya-sabha-to-sit-beyond-7-pm-from-monday,5.3380331950207465,241
rakhi-sawant-confesses-her-love-for-virat-kohli,11.74117664405778,3391
ramiz-raja-calls-for-wahab-as-odi-captain,9.761471147748878,1577
ranchi-rays-wins-hockey-india-league-2015,5.5190225806451645,310
rani-mukherjee-honoured-with-national-award,8.803333333333333,3
ranveer-and-deepika-to-shoot-in-jaipur,6.918835164835163,91
ratan-tata-to-head-railways-kayakalp-council,6.8676145454545505,275
rati-agnihotri-complains-of-domestic-violence,6.4449244966442905,596
ravi-s-death-ias-officers-demand-cbi-probe,8.059251463700223,3416
rbi-eases-home-loans-for-up-to-rs-10-lakh,2.983,2
rbi-keeps-repo-rate-and-crr-unchanged,4.699,1
rbi-revises-priority-sector-lending-norms,15.183,1
rbi-to-lose-power-to-regulate-govt-bonds-report,9.50910521235522,5180
re-1-note-re-released-after-20-years,7.221595744680854,47
ready-to-launch-nuclear-attack-any-time-n-korea,10.218773195876304,582
real-madrid-3-4-schalke-real-in-quarter-finals,6.778244755244753,143
rebels-continue-heavy-shelling-in-ukraine-town,3.1073,30
reconversions-in-goa-if-people-want-vhp,6.941187134502924,171
reconverted-dalits-must-get-quota-benefits-sc,7.611960629921262,635
record-288-mn-viewers-watched-indo-pak-wc-clash,6.668833333333332,186
red-bull-threatens-to-quit-f1-over-regulations,6.163324813631526,939
reduce-tax-on-cigarettes-tobacco-farmers,8.896114558472553,419
reliance-infra-buys-pipavav-defence-for-819cr,26.482499999999998,2
reliance-infra-posts-0-4-rise-in-q3-net-profit,5.305499999999999,2
renuka-chowdhury-booked-for-taking-bribe,8.898898096304588,893
replace-affidavits-with-self-attestation-centre,0.591,1
reports-on-aap-rift-laughable-yogendra-yadav,7.556,1
researchers-use-dog-to-sniff-out-thyroid-cancer,7.6109230769230765,13
resident-doctors-call-off-strike-after-assurance,1.434,4
respect-every-religion-mohan-bhagwat,6.045468521229867,683
retail-security-breaches-in-apple-pay-wsj,2.944,1
reuters-bureau-chief-found-dead-in-islamabad,7.360328457446809,1504
reuters-chief-had-marks-on-neck-autopsy,7.414491228070181,114
reuters-websites-become-inaccessible-in-china,6.228143203883489,412
review-ab-tak-chhappan-2-is-a-poor-sequel,6.26391393442623,244
review-the-second-best-exotic-marigold-hotel,7.771430487804875,820
review-whiplash-hits-the-right-notes,5.490164739884395,346
rift-within-aam-aadmi-party-over-expansion,2.638,2
ril-microsoft-to-launch-11-start-ups,8.259127118644066,118
ril-staffer-among-5-detained-for-govt-docs-leak,4.868625531914895,235
rise-in-requests-for-account-data-fb,5.93339312406577,669
rk-pachauri-gets-interim-protection-till-mar-28,5.214684782608693,92
rk-pachauri-resigns-as-ipcc-chairman,6.697249999999999,16
road-agencies-may-soon-be-fined-for-accidents,8.938569444444447,72
robbery-in-train-mp-finance-minister-robbed,9.786526717557253,131
rohtak-sister-fail-lie-detector-test,9.408615384615384,169
rolls-royce-to-launch-new-convertible-model,13.6655,2
rooney-apologised-for-dive-preston-goalkeeper,4.962763636363636,55
rooney-salvages-3-points-for-man-utd,4.551150522648081,1435
rs-1-000-cr-fund-for-tech-start-ups-govt,6.195183179723499,868
rs-11-022-crore-fraud-in-psu-banks-in-april-dec,9.615497473766041,2573
rs-265cr-disbursed-by-national-lok-adalat,1.3807500000000001,12
rs-5-lakh-for-info-on-pansare-s-killers,7.606098039215689,153
rs-adjourned-over-subramanian-swamy-s-remarks,5.700241685144122,1353
rs-members-seek-tough-law-to-stop-acid-attacks,5.788939999999997,100
rss-mouthpiece-shows-pok-as-pakistan-territory,5.855945578231294,147
rti-activist-receives-reply-in-40-000-pages,5.4926666666666675,3
ruble-lira-and-other-emerging-currencies-fall,5.159243243243243,37
ruling-jd-u-now-the-main-opposition-in-bihar,4.477860759493671,79
rupee-closes-at-fresh-3-week-high,5.91966990291262,103
rupee-gains-against-dollar-for-4th-day-up-17p,5.288867469879519,249
rupee-hits-one-month-high-after-repo-rate-cut,1.7519999999999998,1
russia-nemstov-s-murder-suspect-commits-suicide,9.640272727272729,11
russia-plans-national-space-station-after-2024,6.783523364485978,107
russia-prepared-for-nuclear-confrontation-putin,5.768363636363635,825
russia-rules-out-handing-back-crimea-to-ukraine,6.409385245901641,2318
russia-threatens-to-aim-nukes-at-denmark,7.978285714285706,1589
russian-economy-moves-towards-recession,5.486243243243241,185
russians-to-spend-amp-gt-50-income-on-food,26.713,1
s-korea-china-japan-resume-talks,7.052939240506324,395
sahara-to-take-legal-action-against-mirach,0.43,1
saif-partners-invests-2-mn-in-industrybuying,3.5179285714285724,42
saif-will-be-okay-to-give-padma-back-kareena,10.90678127340825,2670
saina-enters-all-england-quarters,1.9105,2
saina-nehwal-cruises-into-all-england-final,2.9458333333333333,6
sajjad-lone-refuses-to-join-mufti-s-cabinet,5.261,1
salman-an-important-part-of-my-life-katrina,5.899856250000003,320
salman-butt-confesses-to-spot-fixing-in-2010,6.375706896551722,58
salman-khan-to-play-boxer-in-sulatan,6.539045454545456,22
samsung-announces-galaxy-tab-a-tablets,6.180134780413932,1981
samsung-buys-apple-pay-competitor-looppay,7.082978102189782,137
samsung-galaxy-s6-phones-to-be-made-in-india,8.723965656565673,3960
samsung-launches-galaxy-a7-at-rs-30-499,0.66,3
samsung-launches-galaxy-j1-4g-smartphone,5.726430769230769,65
samsung-launches-galaxy-s6-galaxy-s6-edge,1.5959999999999999,1
samsung-to-freeze-salaries-of-its-employees,7.4061379310344835,58
sangakkara-1st-player-to-hit-4-consecutive-100s,19.212294117647055,17
sangakkara-and-jayawardene-retire-from-odis,10.720236616089371,6986
sangakkara-fourth-cricketer-to-play-400-odis,4.495475609756097,82
sania-jumps-to-number-three-in-doubles-ranking,6.895186018237086,3290
saudi-arabia-surpasses-india-in-defence-import,6.751133333333333,15
saudi-man-to-be-beheaded-for-insulting-islam,11.163392857142856,28
sbi-q3-net-profit-jumps-30-to-rs-2-910-cr,0.506,1
sbi-to-auction-property-worth-200-million,6.277923469387755,196
sc-allows-doordarshan-to-telecast-wc-matches,4.862631147540983,122
sc-extends-stay-on-arrest-on-teesta-setalvad,5.015272727272726,44
sc-false-dowry-charge-grounds-for-divorce,0.8986666666666666,3
sc-fixes-suspension-limit-at-90-days,4.493999999999998,38
sc-gives-sahara-3-months-to-submit-proposal,6.567871471471466,3330
sc-issues-notice-to-up-govt-on-boy-s-arrest,4.851006289308175,159
sc-judge-criticises-govt-for-amp-quot-overreach-amp-quot-comment,5.809853974121996,541
sc-rejects-plea-to-make-marital-rape-a-crime,10.335109090909087,55
scarlett-johansson-forms-a-band,6.5624956437560495,1033
schoolgirls-attacked-for-resisting-eve-teasing,25.933000000000003,1
scientists-develop-10-minute-test-for-ebola,6.437203821656052,157
scientists-discover-first-human-in-ethiopia,8.047333333333333,3
scientists-find-black-hole-12bn-times-sun-s-size,10.32533333333333,177
scientists-find-evidence-of-ocean-on-mars,12.3985,2
seasonal-job-opening-in-the-antarctic,8.079114754098363,61
sebi-asks-listed-firms-to-appoint-women-director,5.444346511627906,430
sebi-bars-3-companies-from-raising-public-funds,6.850510866238137,3267
sebi-gets-rs-13k-cr-from-illegal-funding-raids,5.979145530145532,481
sebi-imposes-8-4-million-penalty-on-dlf,6.430721804511282,133
sebi-working-on-a-new-policy-for-start-up-ipos,5.394956834532374,417
sena-asks-cong-to-auction-rahul-s-belongings,10.346101045296175,287
sena-backs-bhagwat-s-remark-on-mother-teresa,7.001282608695653,46
senior-cpi-leader-pansare-shot-by-assailants,2.207952380952381,21
senior-ias-officer-dk-ravi-found-dead,6.999653930131003,916
senior-journalist-vinod-mehta-passes-away,6.626833333333334,6
sensex-271-points-up-ends-3-day-losing-streak,2.9732216494845365,194
sensex-closes-68-points-higher,6.898,1
sensex-declines-by-over-134-points,2.835846153846155,39
sensex-dips-152-points-as-banking-shares-slide,3.112749999999998,196
sensex-falls-over-250-points-nifty-below-8800,4.756988169798189,1437
sensex-gains-for-seventh-straight-session,2.971102941176471,68
sensex-hits-30-000-after-rbi-cuts-repo-rate,4.257,1
sensex-hits-over-one-month-low,3.268103646833013,521
sensex-likely-to-touch-54k-by-2018-bofa-ml,5.693605806811835,1791
sensex-logs-first-budget-day-gain-in-4-years,5.2637685050798275,1378
sensex-nifty-close-at-2-1-2-week-high,3.4126419753086426,81
sensex-nifty-rise-after-budget,7.754,1
sensex-slides-more-than-600-points,7.440466666666667,15
sensex-snaps-7-day-streak-falls-by-230-pts,3.31033905579399,233
sensex-surges-473-points-a-day-before-the-budget,4.584856368563682,369
sensex-tumbles-427-points-nifty-128-points,2.5945868544600934,213
separatists-to-attend-pak-national-day-function,5.85078795420608,2009
serena-williams-wins-australian-open,1.9580000000000002,1
shah-rukh-khan-s-raees-to-release-on-eid,7.200830188679244,265
shah-rukh-khan-turns-narrator-for-a-tv-show,4.89925,92
shah-rukh-khan-wears-a-sari-on-national-tv,15.8125,2
shah-rukh-proud-of-gauri-khan-s-achievement,11.125180376610498,1009
shah-rukh-shoots-for-fan-despite-injury,6.663181818181821,231
shahid-kapoor-to-marry-delhi-girl-this-year,12.21691455696205,2212
shahid-kapoor-turns-dj-at-srk-s-party,8.167636856368558,369
shami-credits-akhtar-for-regaining-rhythm,2.6169999999999995,18
shanghvi-overtakes-ambani-as-richest-indian,11.289666666666667,3
sharad-yadav-calls-south-indian-women-amp-quot-saanvli-amp-quot,6.752574074074075,108
sharad-yadav-regrets-his-remarks-against-irani,7.171468871595313,3084
sharif-india-s-permanent-unsc-seat-unacceptable,0.7390000000000001,1
sharman-joshi-to-go-nude-in-hate-story-3,7.216131578947372,76
shashi-kapoor-to-receive-dadasaheb-phalke-award,8.31987167070218,3717
shashi-tharoor-quizzed-third-time-in-24-hours,0.474,1
shatabdi-caterer-fined-for-cups-with-modi-photos,12.909,4
shatrughan-sinha-supports-ban-on-cuss-words,7.787625000000001,696
shelling-kills-at-least-12-in-aleppo-syria,6.681404457801136,3993
shikhar-most-mentioned-indian-player-on-twitter,6.895259466437174,2324
shilpa-shetty-rubbishes-accusations-of-fraud,9.520856647899514,2309
shiv-sena-attacks-bjp-govt-in-maharashtra,5.482033802816903,355
shiv-sena-slams-owaisi-s-demand-for-muslim-quota,28.208000000000002,1
shoaib-akhtar-calls-misbah-coward-and-selfish,8.608355311355316,273
siblings-attacked-in-act-of-moral-policing,8.841609090909094,440
siddaramaiah-refuses-to-head-swachh-bharat-team,6.25119710144927,345
siddharth-surprised-by-rumours-of-dating-alia,9.755333333333333,3
sierra-leone-vice-president-in-ebola-quarantine,30.663,1
sikkim-woman-raped-in-delhi-by-aiims-doctor,10.537455000000005,200
singapore-world-s-most-expensive-city,1.7870000000000001,3
sisodia-accuses-centre-of-amp-quot-dadagiri-amp-quot,5.018253687315635,339
sit-approaches-pak-to-probe-mehar-tarar,6.560494736842106,380
six-arrested-for-vandalising-church-in-mp,6.846715307582273,2097
smokers-at-higher-risk-of-depression-study,4.991811320754719,53
smokers-may-die-10-years-earlier,4.715311111111111,45
smriti-irani-excluded-from-amit-shah-s-new-team,4.533575342465754,146
snapchat-coo-emily-white-resigns,4.702700000000003,260
snapchat-launches-no-nudes-policy-for-teens,9.75691164658635,747
snapchat-managers-hold-talks-with-saudi-prince,10.3378,15
snapdeal-buys-fashion-portal-exclusively,6.772140350877191,57
snapdeal-signs-aamir-khan-as-brand-ambassador,8.08587040661014,4599
snapdeal-to-buy-gojavas-for-rs-200cr,8.159930817610057,1113
snowden-issues-call-to-arms-for-tech-companies,6.605450980392159,816
social-media-gets-hit-by-amp-quot-the-dress-debate-amp-quot,10.874160655737702,610
software-exports-from-h-bad-may-touch-rs-64k-cr,0.425,1
solar-powered-plane-begins-global-flight,14.076125000000001,16
sonakshi-s-upcoming-film-is-called-akira,7.900111913357401,2770
sonakshi-sets-hat-trick-at-golden-kela-awards,9.269846014492748,552
sonam-is-recovering-well-anil-kapoor,7.2876666666666665,3
sonam-kapoor-discharged-from-hospital,17.683600000000002,5
sonam-kapoor-hospitalised-swine-flu-suspected,6.401334831460668,445
sonam-kapoor-tests-positive-for-swine-flu,10.453687116564415,815
sonam-kapoor-to-launch-high-street-fashion-brand,5.602731707317072,41
sonam-saif-worst-actors-of-2014,10.42375,4
sonia-and-rahul-do-not-always-agree-digvijay,6.7718741258741275,143
sonia-gandhi-speaks-up-on-rahul-s-promotion,5.4341477272727285,88
sonia-gandhi-to-remain-cong-prez-jairam-ramesh,5.131356955380575,381
sonia-gandhi-writes-to-anna-over-land-bill,5.032854430379747,158
sonia-leads-solidarity-march-to-manmohan-s-house,2.5678392857142853,56
sonia-refuses-to-comment-on-priyanka-s-role,8.079333333333333,3
sonia-to-lead-opposition-s-march-to-president,4.783549800796817,1004
sonia-undisputed-leader-of-cong-sachin-pilot,6.657218749999999,192
sony-announces-xperia-e4-with-4g-support,9.045786885245901,61
sony-launches-sim-free-xperia-j1-compact,10.666511111111111,585
soon-a-sucks-domain-to-be-added,9.799186552662261,2573
south-africa-gets-world-s-first-penis-transplant,8.487467866323904,389
south-africa-thrashes-ireland-by-201-runs-in-wc,16.0415,2
speaker-for-legislative-control-on-public-money,4.028547445255477,411
spectrum-auction-bids-cross-rs-1-trillion-mark,4.073578125000001,192
spectrum-auction-bids-worth-rs-77k-cr-on-day-3,1.8014285714285716,7
spicejet-rolls-out-low-fare-offer,5.510309090909089,55
spicejet-shares-jump-by-over-17-percent,5.708950617283947,162
spicejet-to-get-2nd-tranche-of-rs-400-cr-by-wed,6.7111811594202795,966
spread-cricket-in-more-countries-dhoni,7.968867413081921,1697
sri-lanka-arrests-29-indian-fishermen,4.325273422562141,523
sri-lanka-arrests-43-indian-fishermen,4.009184397163121,141
sri-lanka-beats-bangladesh-by-92-runs,4.265674846625768,163
sri-lanka-frees-168-indian-fishermen,6.411234710743785,3025
sri-lankan-navy-arrests-86-indian-fishermen,5.7626739130434785,184
sri-lankan-pre-arrives-in-india-on-4-day-visit,2.0306111111111114,18
srinivasan-apologises-for-chairing-bcci-meeting,5.2686015037593945,266
srk-kajol-to-reunite-for-rohit-shetty-s-next,5.582124074074076,540
srk-to-pay-rs-2-lakh-as-ramp-demolition-fee,14.431962962962965,27
stamford-suspends-trio-hurling-racial-abuses,6.011051020408161,98
stars-don-amp-rsquo-t-behave-like-this-bhansali-on-aib,8.660446153846154,65
states-can-continue-with-old-land-law-modi,6.125197146562896,771
stayzilla-raises-20-million-dollar,8.223890243902435,82
steady-increase-in-number-of-false-498a-cases,3.0223333333333335,3
stock-markets-to-be-open-on-budget-day,5.196786206896552,290
stolen-picasso-painting-found-in-new-york-post,7.836174345076777,1107
stop-live-telecast-of-anti-terror-operations-mha,8.196468265162213,709
strict-laws-to-punish-tobacco-chewers-spitters,8.43375,4
student-jailed-for-fb-post-against-up-minister,8.852294301598342,2878
student-protestors-clash-with-police-in-myanmar,6.16188888888889,63
suarez-provides-barcelona-winner-at-el-clasico,5.143572752043593,1835
suarez-takes-barcelona-to-2-1-victory,2.7933050847457626,59
sun-pharma-ranbaxy-merger-gets-hc-nod,15.436599999999999,15
sun-pharma-s-dilip-shanghvi-is-richest-indian,7.678364197530871,324
sunanda-pushkar-death-mehr-to-be-questioned,3.321424242424243,99
sunanda-s-death-was-suicide-tharoor,10.182478367062112,2866
sunday-recorded-as-rainiest-day-this-winter,1.6725,2
sunderland-sack-manager-gus-poyet,4.391014414414414,1110
supersonic-brahmos-test-fired-from-ins-kolkata,0.9289333333333334,15
supreme-court-scraps-jat-reservation,5.718378582202111,1326
suranga-lakmal-fined-for-bowling-beamers,31.622,1
suresh-prabhu-acknowledges-corruption-in-railway,7.219738938053091,452
suresh-raina-to-tie-the-knot-in-april-sources,8.416319709953855,1517
suzlon-s-q3-net-loss-widens-to-rs-6-538-crore,0.621,1
swansea-city-thrash-manchester-united-2-1,3.7293728191000857,1089
sweden-two-killed-in-attack-on-restaurant,4.059181818181817,143
swine-flu-31-more-dead-nearly-13000-affected,6.194817531305909,1118
swine-flu-claims-34-more-lives,2.3738,5
swine-flu-claims-51-more-lives,5.9405833333333335,48
swine-flu-death-toll-breaches-1-300-mark,3.9342857142857146,7
swine-flu-death-toll-crosses-16k,3.941888392857142,224
swine-flu-death-toll-inches-towards-1-900,4.321675675675677,222
